Nom,Adresse,Prestations,Tel,Website,page
 Gerard André ," 11 av Georges Lafenestre, 75014 PARIS", , 01 45 89 61 14 ,http://www.facebook.com/pages/Gerard-Andr%C3%A9/423736454666729,30
 Mangitalia Traiteur Italien ," 3 r Vouillé, 75015 PARIS", , 01 71 97 49 30 , ,30
 Bagel Corner Gobelins ," 66 av Gobelins, 75013 PARIS"," Paiement : Titres restaurants, CB, Visa", 01 48 28 64 58 ,null http://www.facebook.com/bagelcorner http://www.bagelcorner.fr,30
 Faisan Doré ," 51 r Tocqueville, 75017 PARIS", , 01 43 37 29 22 , ,30
 Fl Receptions ," 42 r Monge, 75005 PARIS", , 01 47 63 32 44 , ,30
 LAURA Z ORGANISATION ," 19 r Général Delestraint, 75016 PARIS", , 06 10 92 34 13 ,null http://www.facebook.com/weddingplannerluxe http://www.laura-z.fr,30
 Subway ," 33 r Petits Carreaux, 75002 PARIS"," Prestations : sandwicherie, saladerie", 06 32 64 37 27 ,null http://www.facebook.com/subwaymontorgueil http://www.subway.com/fr-fr http://www.subwayfrance.fr,30
 Malins Fish & Chips ," 7 Rue De Castellane 11 r Tronchet, 75008 PARIS"," Prestations : plat à emporter, friterie, food truck, Restaurant avec terrasse, Wi-fi", 09 53 98 00 40 ,null http://www.facebook.com/malinsparis/ http://www.malinsfishandchips.fr http://malinsfrance.site-solocal.com,30
 Saveurs Chinées ," 2 r Tolain, 75020 PARIS"," Prestations : traiteur halal, repas d'affaire, maître d'hôtel, cuisinier, repas sans gluten, repas sans sel, plateau repas, plateau repas bio, location de matériel de réception, location de vaisselle, location de salle, personnel de réception", 01 40 06 94 72 ,http://www.sc-event.co,30
 Big Fernand Big Groupe ," 52 r Rivoli, 75004 PARIS", , 01 40 09 73 75 ,null http://www.facebook.com/bigfernand/ http://bigfernand.com/restaurants/paris-bhv-marais-4,31
 Dahlab Katia ," 96 quai Loire, 75019 PARIS", , 01 42 00 37 04 , ,31
 Thai Kanda ," bât 2 10 r Picpus, 75012 PARIS", , 01 44 67 03 27 , ,31
 Chicken Bacon Lettuce ," 10 r Alibert, 75010 PARIS"," Prestations : organisation de réceptions, location de matériel de réception, location de vaisselle, location de salle, personnel de réception, maître d'hôtel, cuisinier", 06 21 61 91 25 ,null http://www.facebook.com/chickenbaconlettuce http://chickenbaconlettuce.com,31
 A POINT ," 55 av Marceau, 75116 PARIS", , 06 09 42 39 24 , ,31
 Frichti ," 6 cour St Eloi, 75012 PARIS", Prestations : livraison à domicile, 01 76 35 01 74 ,http://www.frichti.co,31
 Jour ," 12 r Clément Marot, 75008 PARIS", Prestations : saladerie, 01 47 20 10 90 ,null http://www.facebook.com/Jour.fr http://www.jour.fr,31
 Fricote Traiteur ," 13 r Vernier, 75017 PARIS", , 01 40 68 71 72 , ,31
 Mavrommatis ," Atrium Du Palais Des Congres 2 pl Porte Maillot, 75017 PARIS", , 01 40 68 10 31 , ,31
 Maison Massart Bagel One ," 36 r Jean Mermoz, 75008 PARIS", , 03 86 45 76 08 , ,31
 Chef Jean-Yves ," 139 r Ouest, 75014 PARIS", , 01 45 41 13 89 ,http://www.chefjeanyves.com,31
 FSS ," 17 r Pergolèse, 75116 PARIS", Prestations : vente à emporter, 01 45 00 19 98 ,http://www.fss.fr,31
 Grevet Denis ," bât Bat1 63 r Charonne, 75011 PARIS", , 01 43 57 68 14 , ,31
 ABC Délice ," 235 r Bercy, 75012 PARIS",  Prestations : traiteur asiatique, 01 43 14 25 21 , ,31
 Printemps Paris Haussmann ," 64 bd Haussmann, 75009 PARIS", Prestations : sandwicherie, 01 42 82 50 00 ,null http://www.facebook.com/Noura-France-117350926340404/?hc_ref=ARSyuVwWWxvhk9rwatsY_OtubjjoGwVE48iqPzOphK5tFO0muwxeq-DXpSCO17O6_AQ&fref=tag http://www.facebook.com/cojeanrestaurants http://www.noura.com/fr/restaurants-libanais-paris/17--maison-noura-au-printemps-haussmann,31
 Burger King Paris Alésia ," 80 av Gén Leclerc, 75014 PARIS"," Paiement : Chèques vacances, CB, Visa, Mastercard, Titres restaurants", 01 82 73 14 96 ,null http://www.facebook.com/Burger-King-France-472445442948043 http://www.facebook.com/burgerkingfranceofficiel/timeline?ref=page_internal http://www.burgerking.fr/restaurants/q/paris-alesia,31
 Bagels ," 9 Ter r St Placide, 75006 PARIS", , 01 40 47 88 76 ,null http://www.facebook.com/BagelsteinSaintPlacide http://www.bagelstein.com/magasin/99 http://www.bagelstein.com,31
 Chen Giuyi ," 2 r Poitevins, 75006 PARIS", , 01 43 26 39 26 , ,31
 Nobile Damien ," 42 r Véron, 75018 PARIS", , 06 09 87 01 21 , ,31
 Bonnie Aime Clyde ," 14 r Charles V, 75004 PARIS"," Prestations : Repas d'anniversaire, Location de matériel de réception, Location de vaisselle, Location de salle, Personnel de service", 06 95 38 84 85 , ,31
 Nobile Damien ," 42 r Véron, 75018 PARIS", , 06 09 87 01 21 , ,32
 Bonnie Aime Clyde ," 14 r Charles V, 75004 PARIS"," Prestations : Repas d'anniversaire, Location de matériel de réception, Location de vaisselle, Location de salle, Personnel de service", 06 95 38 84 85 , ,32
 Big fernand ," 8 prom Claude Lévi Strauss, 75013 PARIS", , 01 57 27 09 08 ,null http://www.facebook.com/BigFernandTolbiac http://bigfernand.com/restaurants/bibliotheque-francois-mitterrand,32
 Ly Heng ," 11 r Chabrol, 75010 PARIS", , 01 42 46 52 19 , ,32
 La Croisanterie ," Gare St Lazare 1 cour Rome, 75008 PARIS"," Paiement : CB, Visa, Mastercard", 01 40 06 01 99 ,null http://st-lazare-paris.klepierre.fr/boutiques-restaurants/la-croissanterie-niveau-trains http://www.lacroissanterie.fr/produits/croissanterie/sandwiches/1,32
 Ionckheere David ," 14 r Lilas, 75019 PARIS", , 09 51 03 10 78 ,http://www.facebook.com/pages/Ionckheere-David/137749790099533,32
 Délices De Lourmel ," 4 r Vasco de Gama, 75015 PARIS", , 01 45 54 34 60 , ,32
 Chez Kimly ," 86 r Didot, 75014 PARIS", , 01 45 45 08 05 , ,32
 Cercle De La Forme St Lazare ," 94 r St Lazare, 75009 PARIS", , 01 48 74 13 29 ,null http://www.facebook.com/cerclesdelaforme http://www.cerclesdelaforme.com/salle-de-sport/saint-lazare-9eme http://www.cerclesdelaforme.com,32
 Joly Traiteur Paris ," 29 r Doct Blanche, 75016 PARIS", , 01 45 25 67 67 ,null http://www.facebook.com/pages/Joly-Traiteur-Paris/1441079895954414 http://www.traiteur-joly.fr http://www.charcuterie-joly.fr,32
 Mina Traiteur ," 56 r Caulaincourt, 75018 PARIS", , 01 42 54 71 52 ,http://www.facebook.com/pages/Mina-Traiteur/371451452881374,32
 Peyron Ondine ," 23 r Pierre Demours, 75017 PARIS", , 06 77 74 58 23 , ,32
 Poissonnerie G . Lorenzo ," 1 r Cadet, 75009 PARIS", , 09 73 23 00 54 ,null http://www.facebook.com/Poissonnerie-GLorenzo-181110212798419 http://poissonnerie-glorenzo.com,32
 PeGast Mathurins ," 58 r Mathurins, 75008 PARIS", Prestations : sandwicherie, 01 42 25 27 20 ,null http://fr-fr.facebook.com/lemeilleurestalinterieur http://www.pegast.fr/adresse/pegast-mathurins http://www.pegast.fr,32
 L'annexe SARL ," 55 r Pierre Charron, 75008 PARIS"," Prestations : sandwicherie, saladerie", 01 43 55 01 24 ,null http://www.facebook.com/berts.cafecontemporain http://www.berts.fr/o/nos-adresses/ http://www.berts.fr,32
 Bagelstein Rjk ," 15 r Roquette, 75011 PARIS", , 01 81 29 78 50 ,null http://www.facebook.com/Bagelstein-353611075035320 http://www.facebook.com/bagelstein http://www.bagelstein.com,32
 Bochet Romain ," 10 r Cour des Noues, 75020 PARIS", , 01 42 77 59 26 , ,32
 Cyclades Les ," 37 bd Beaumarchais, 75003 PARIS", , 01 48 00 02 89 , ,32
 QUACH THUC NGHI ," Marche St Quentin 85 Bis bd Magenta, 75010 PARIS", , 01 42 77 04 15 , ,32
 Chinois Gourmet Le ," 4 r Rivoli, 75004 PARIS", , ,http://fr.yelp.ca/biz/le-chinois-gourmet-paris,32
 Airaud Rodolphe ," 94 r Vitruve, 75020 PARIS", , 06 22 47 15 15 ,http://www.facebook.com/pages/Airaud-Rodolphe/418195478536281,33
 La Ferme Berri ," 33 r Berri, 75008 PARIS", , 01 78 12 00 90 , ,33
 Sub Dorée ," 275 av Daumesnil, 75012 PARIS"," Prestations : sandwicherie, saladerie", 01 43 46 80 97 ,null http://www.facebook.com/SubwayEnFrance http://www.subway.com/fr-FR/FindAStore http://www.subway.com/fr-fr,33
 Afro-Gourmet ," 5 av Porte de Montmartre, 75018 PARIS", , 01 83 06 29 07 ,null http://www.facebook.com/AfroGourmet http://www.afro-gourmet.fr http://www.afrogourmet.fr,33
 Le Cou De La Girafe ," 118 av Jean Jaurès, 75019 PARIS", , 06 60 02 69 10 ,null http://www.facebook.com/pages/Le-Cou-de-la-Girafe-Traiteur/407384492953343 http://Lecoudelagirafe.com,33
 Sédillot Traiteur ," 129 av Victor Hugo, 75116 PARIS", , 01 47 27 97 74 ,http://www.facebook.com/pages/S%C3%A9dillot-Traiteur/157744764751911,33
" Le Barrette, 2 "," 2 r Pic de Barrette, 75015 PARIS", , 07 51 49 40 46 ,http://le-barrette-2.lafourchette.rest/en,33
 Garnier Marie-Laëtitia ," 31 r Trois Bornes, 75011 PARIS", , 09 81 26 67 39 , ,33
 LE SAINT NICOLAS ," 13 r Louise Weiss, 75013 PARIS", , 01 45 83 35 65 ,http://www.facebook.com/Le-St-Nicolas-160590080627573,33
 Liberic ," 95 r Lemercier, 75017 PARIS", , 09 81 77 22 90 , ,33
 Melaine Souhila ," 191 r Alésia, 75014 PARIS", , 09 84 51 82 47 , ,33
 Navona ," La Tour De Pise Ens 13 r Poncelet, 75017 PARIS", , 01 40 53 96 44 ,http://latourdepise.fr,33
 Prestige ," 16 r Lecourbe, 75015 PARIS", , 01 56 58 28 41 , ,33
 Méditerranée Gastronomie ," 12 r Vivienne, 75002 PARIS", , 06 33 12 26 73 ,http://www.mediterraneegastronomie.fr,33
 La Loba ," 312 r Pyrénées, 75020 PARIS"," Paiement : Visa, Mastercard", 01 47 97 08 21 ,null http://www.facebook.com/pages/LA-LOBA-LA-LOVENITA/120501491304701 http://www.la-loba.fr,33
 AKITA 16 ," 1 r Assomption, 75016 PARIS", , 01 45 27 32 11 ,http://www.laveries-smile.com/,33
 Paris Carine ," 7 r Courcelles, 75008 PARIS", , 06 19 13 00 38 , ,33
 Foodcheri ," Chez Gan 34 r Pierre Semard, 75009 PARIS", , 09 87 46 75 79 ,http://foodcheri.com,33
 Bchef ," 50 Bis r Mstislav Rostropovitch, 75017 PARIS", , 01 56 92 06 28 ,null http://www.facebook.com/BCHEFOfficiel http://bchef.fr,33
 Wedding'D'dream ," 78 av Champs Elysées, 75008 PARIS", Prestations : organisation de mariage, 07 68 01 20 05 ,null http://www.facebook.com/weddingDdream/ http://www.weddingddream.fr/,33
 Boulangerie Emmanuel Martin ," 18 r Lourmel, 75015 PARIS", , 01 45 78 89 31 ,http://www.facebook.com/pages/Boulangerie-Alsacienne/125969627497739,34
 L'ANNEXE BAYEN ," 9 r Bayen, 75017 PARIS", , 01 40 54 78 76 , ,34
 Art Et Gourmandise Traiteur ," 57 r Dunkerque, 75009 PARIS"," Prestations : repas d'affaire, repas d'anniversaire, repas sans gluten, plateau repas, location de matériel de réception, location de vaisselle, location de salle, personnel de réception, maître d'hôtel, cuisinier", 01 40 16 13 00 , ,34
 Dada 1920 ," 3 r Phalsbourg, 75017 PARIS"," Prestations : boisson, vente à emporter", 01 55 65 19 20 ,null http://www.facebook.com/Dada1920 http://www.dada1920.com/index-2.html,34
 DANS MA CUISINE ," 140 Bis r Lecourbe, 75015 PARIS", , 06 68 00 04 05 ,null http://www.facebook.com/www.dansmacuisinebymelanie.fr http://www.dansmacuisinebymelanie.fr/reservation/,34
 Eat Salad ," 19 bd Montmartre, 75002 PARIS"," Prestations : Restauration rapide - Café, Vente à emporter, Bar à Salade - Convient aux végétariens - Plat sans gluten, Commande en ligne, Terrasse, Livraison Deliveroo, Livraison Uber Eats", 0969367710 , ,34
 Pokawa ," 11 r Ecouffes, 75004 PARIS", Prestations : fast food, 06 38 54 39 35 ,null http://www.facebook.com/pokawa/ http://www.pokawa.com/?fbclid=IwAR3SdTT1HGzj8Gm_nDwBnjsn4WeiUtcDDBCMze1xkXvERY17ghhWgg6SLxY,34
 Filippo ," 193 r Fbg St Antoine, 75011 PARIS", , 01 43 72 35 98 ,http://www.facebook.com/pages/Filippo/778872735604192,34
 Bagelstein ," 106 r Fbg St Antoine, 75012 PARIS", , 01 40 19 23 32 ,null http://www.facebook.com/bagelstein http://www.facebook.com/BagelsteinStAntoine http://www.facebook.com/pages/Bagelstein/138496366758696,34
 Lenôtre ," 10 r St Antoine, 75004 PARIS"," Prestations : repas d'affaire, repas d'anniversaire, plateau repas, organisation de réceptions, boisson, livraison de repas à domicile, personnel de réception, maître d'hôtel, cuisinier", 01 53 01 91 91 ,null http://www.facebook.com/Lenotre http://www.lenotre.com,34
 Le Mezze Du Chef ," 80 r Ménilmontant, 75020 PARIS", , 06 95 65 19 20 , ,34
 Ressources Traiteur bio ," 16 r Bréa, 75006 PARIS", , 09 67 78 55 30 , ,34
 Restaurant Pompei ," 19 r Castellane, 75008 PARIS"," Prestations : climatisation, parking, repas de groupe, Animaux acceptés", 01 40 17 05 40 ,null http://www.restaurant-pizzeria-paris8.fr http://www.facebook.com/restaurant.pizzeria.paris8 http://www.restaurant-pizzeria-paris8.fr/fr/restaurant-pizzeria-pompei,34
 Bagelstein ," 8 av Carnot, 75017 PARIS", , 01 45 72 11 17 ,null http://www.facebook.com/bagelstein http://www.facebook.com/BagelsteinCarnot http://www.facebook.com/pages/Bagelstein/1859636254323909,34
 Saladbar Green is Better ," 11 r Etoile, 75017 PARIS", Prestations : saladerie, 01 45 74 38 10 ,http://www.greenisbetter.fr,34
 Anaïs ," 94 r Faubourg St Honoré, 75008 PARIS", , 06 87 82 60 61 , ,34
 LA PORTENA SARL ," 3 r Muller, 75018 PARIS"," Prestations : repas d'affaire, repas d'anniversaire, plateau repas, boisson, vente à emporter", 01 71 60 14 51 ,null http://www.facebook.com/laportenadeparis/timeline?ref=page http://www.facebook.com/laportenadeparis/timeline?ref=page_internal http://www.facebook.com/laportenadeparis,34
 Aux Péchés Normands ," 9 r Fbg du Temple, 75010 PARIS", , 01 42 08 47 73 ,null http://www.facebook.com/pages/Aux-P%C3%AAch%C3%A9s-Normands/157470277744799 http://www.aux-peches-normands-bio.com http://www.aux-peches-normands-bio.com/index.php,34
 Subway ," 90 r St Martin, 75004 PARIS"," Prestations : sandwicherie, saladerie", 01 48 04 35 03 ,null http://www.facebook.com/pages/subway-beaubourg/163514996995012 http://www.facebook.com/pages/Subway-Chatelet/176922352325389 http://www.subway.com/fr-fr,34
 Société Française des Maîtres d'Hôtel ," 23 r Jean de la Fontaine, 75016 PARIS", Prestations : maître d'hôtel, 01 45 24 51 14 ,null http://www.facebook.com/pages/Soci%C3%A9t%C3%A9-Fran%C3%A7aise-des-Ma%C3%AEtres-dHotel/441963346140720 http://www.sfmhe-paris.fr,34
 Nestor ," 75 av Niel, 75017 PARIS"," Prestations : livraison de repas bio, traiteur à domicile, repas d'affaire, repas d'anniversaire, livraison de repas à domicile, repas végétarien", 07 88 73 49 80 ,null http://www.facebook.com/pages/Nestor/1642496369112453 http://www.nestorparis.com,35
 Sushi Pereire ," 5 pl Mar Juin, 75017 PARIS"," Prestations : traiteur asiatique, traiteur à domicile, repas sans gluten, plateau repas", 01 40 54 00 00 ,http://planetsushi.fr,35
 Kang Du ," 10 r Bagnolet, 75020 PARIS"," Prestations : traiteur asiatique, traiteur chinois, traiteur japonais, vente à emporter", 01 47 07 34 89 , ,35
 McDonald's Paris Carrousel du Louvre ," Galerie Du Carrousel Du Louvre 99 r Rivoli, 75001 PARIS", , 01 55 35 12 67 , ,35
 Cojean Figaro ," 14 bd Haussmann, 75009 PARIS", Prestations : sandwicherie, 01 57 08 60 18 ,null http://www.facebook.com/pages/cojean/73414317603 http://www.facebook.com/cojeanrestaurants http://www.cojean.fr,35
 Five Guys ," Opéra 17 bd Capucines, 75002 PARIS", , 01 42 93 95 13 ,null http://www.facebook.com/FiveGuysFrance http://www.facebook.com/Five-Guys-1348613705250906 http://www.fiveguys.fr,35
 Quick Hamburger Restaurant Blanche ," 82 bd Clichy, 75018 PARIS"," Paiement : Chèques vacances, CB, Visa, Mastercard, Titres restaurants", 01 46 06 10 90 ,null http://www.facebook.com/Quick http://www.quick.fr/blanche http://www.quick.fr,35
 Quick ," 2 r Amsterdam, 75009 PARIS"," Paiement : Chèques vacances, CB, Visa, Mastercard, Titres restaurants", 01 42 80 08 04 ,null http://www.facebook.com/pages/Quick-Saint-Lazare/386743198038263 http://www.facebook.com/Quick-1981222528783853 http://www.quick.fr/fr,35
 Chevenet Quentin ," 110 r Fbg St Denis, 75010 PARIS", , 09 52 52 95 88 , ,35
 LES BOUTIQUES BONNE JOURNEE ," 1 av Wagram, 75017 PARIS", , 01 55 37 09 98 , ,35
 Tonton Luigi ," r Cavendish, 75019 PARIS", , 06 52 03 47 97 ,http://tonton-luigi.fr,35
 Exki France ," 72 r Mstislav Rostropovitch, 75017 PARIS"," Prestations : saladerie, sandwicherie", 01 70 37 02 57 ,http://exki.com,35
 CHARLOTTE ," 7 r Grand Prieuré, 75011 PARIS", , 01 84 06 24 65 , ,35
 SUBTILS DELICES ," 32 r Drouot, 75009 PARIS", , 09 50 11 22 18 , ,35
 Tang Gourmet Place d'Italie ," 188 av Choisy, 75013 PARIS"," Prestations : traiteur asiatique, boisson, vente à emporter, cuisine asiatique, rôtisserie", 01 45 83 64 91 ,null http://www.facebook.com/pages/Tang-Gourmet/146172165424073 http://www.facebook.com/pages/Tang-Gourmet-Paris/418028645230732 http://www.facebook.com/tangofficiel,35
 Cojean SAS ," 121 r Réaumur, 75002 PARIS", Prestations : sandwicherie, 01 42 36 58 11 ,null http://www.facebook.com/pages/cojean/73414317603 http://www.facebook.com/cojeanrestaurants http://www.cojean.fr,35
 Guarani ," 21 r Alexandre Dumas, 75011 PARIS", , 01 43 73 35 47 ,http://www.facebook.com/Passion-Guarani-989871344403114,35
 Hk Create ," 18 r Caffarelli, 75003 PARIS", , 06 25 83 55 98 , ,35
 Lenôtre Paris ," 44 r Auteuil, 75016 PARIS"," Prestations : repas d'affaire, repas d'anniversaire, organisation de réceptions, boisson, vente à emporter, livraison de repas à domicile, location de matériel de réception, location de vaisselle, location de salle, personnel de réception", 01 45 24 52 52 ,null http://www.facebook.com/pages/Lenotre-Paris/1082972361843176 http://www.facebook.com/pages/Len%C3%B4tre/696634963840672 http://www.facebook.com/Lenotre,35
 Les Diners D'Eloïse ," 142 r Montmartre, 75002 PARIS", Prestations : location de salle, 01 43 80 88 09 ,null http://www.lesdinersdeloise.fr http://www.lesaintfiacre.com,35
 Lenôtre Paris ," 44 r Auteuil, 75016 PARIS"," Prestations : repas d'affaire, repas d'anniversaire, organisation de réceptions, boisson, vente à emporter, livraison de repas à domicile, location de matériel de réception, location de vaisselle, location de salle, personnel de réception", 01 45 24 52 52 ,null http://www.facebook.com/pages/Lenotre-Paris/1082972361843176 http://www.facebook.com/pages/Len%C3%B4tre/696634963840672 http://www.facebook.com/Lenotre,36
 Les Diners D'Eloïse ," 142 r Montmartre, 75002 PARIS", Prestations : location de salle, 01 43 80 88 09 ,null http://www.lesdinersdeloise.fr http://www.lesaintfiacre.com,36
 Presto Fresco ," 14 r Montmartre, 75001 PARIS"," Prestations : wifi, plat à emporter", 01 81 29 42 48 ,null http://www.facebook.com/pages/presto-fresco/282179721814088 http://www.facebook.com/bestrestaurantitalien http://www.prestofresco.fr,36
